game_id,name,platform_name,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
55028,Attack on Titan 2,Xbox One,13,1,74.6154,14,83.1614,11
55028,Attack on Titan 2,Nintendo Switch,13,1,74.6154,14,83.1614,11
4065,Peter Jackson's King Kong: The Official Game of the Movie,PC (Microsoft Windows),20,NULL,80.0000,5,73.1516,86
119304,Spiritfarer,Linux,15,8,87.8571,8,89.1192,56
119304,Spiritfarer,PC (Microsoft Windows),15,8,87.8571,8,89.1192,56
119304,Spiritfarer,Mac,15,8,87.8571,8,89.1192,56
119304,Spiritfarer,PlayStation 4,15,8,87.8571,8,89.1192,56
119304,Spiritfarer,Xbox One,15,8,87.8571,8,89.1192,56
119304,Spiritfarer,Nintendo Switch,15,8,87.8571,8,89.1192,56
23048,Tapper,Arcade,2,NULL,90.0000,1,85.6549,11
6913,Binary Domain,PC (Microsoft Windows),32,NULL,72.3333,7,78.0466,79
6913,Binary Domain,PlayStation 3,32,NULL,72.3333,7,78.0466,79
1792,Ratchet & Clank Future: Tools of Destruction,PlayStation 3,44,NULL,91.5000,6,79.5587,101
6005,Kingdom Rush,PC (Microsoft Windows),18,NULL,NULL,NULL,77.3810,54
6005,Kingdom Rush,Mac,18,NULL,NULL,NULL,77.3810,54
6005,Kingdom Rush,Android,18,NULL,NULL,NULL,77.3810,54
6005,Kingdom Rush,iOS,18,NULL,NULL,NULL,77.3810,54
6005,Kingdom Rush,Nintendo Switch,18,NULL,NULL,NULL,77.3810,54
6480,The Jungle Book,PC (Microsoft Windows),14,NULL,70.0000,1,82.7643,38
1872,Descent,PC (Microsoft Windows),21,NULL,75.0000,2,73.4795,49
1872,Descent,Mac,21,NULL,75.0000,2,73.4795,49
3115,Godus,PC (Microsoft Windows),7,1,80.0000,1,63.2406,16
3115,Godus,Mac,7,1,80.0000,1,63.2406,16
3115,Godus,Android,7,1,80.0000,1,63.2406,16
3115,Godus,iOS,7,1,80.0000,1,63.2406,16
11147,Rare Replay,Xbox One,12,1,86.8571,15,73.3559,15
6875,Rastan,Arcade,1,NULL,NULL,NULL,69.9843,11
3772,Wreckfest,PC (Microsoft Windows),63,31,78.0000,12,72.8357,52
3772,Wreckfest,PlayStation 4,63,31,78.0000,12,72.8357,52
3772,Wreckfest,Xbox One,63,31,78.0000,12,72.8357,52
3772,Wreckfest,Nintendo Switch,63,31,78.0000,12,72.8357,52
1794,Ratchet & Clank Future: Quest for Booty,PlayStation 3,25,NULL,70.5000,5,69.3830,72
15072,Landstalker: The Treasures of King Nole,Linux,1,NULL,NULL,NULL,89.7380,15
15072,Landstalker: The Treasures of King Nole,PC (Microsoft Windows),1,NULL,NULL,NULL,89.7380,15
115427,Haven,PC (Microsoft Windows),7,11,74.5000,9,73.8886,20
115427,Haven,PlayStation 4,7,11,74.5000,9,73.8886,20
115427,Haven,Xbox One,7,11,74.5000,9,73.8886,20
115427,Haven,Nintendo Switch,7,11,74.5000,9,73.8886,20
7870,Boom Beach,Android,4,NULL,NULL,NULL,60.3651,12
7870,Boom Beach,iOS,4,NULL,NULL,NULL,60.3651,12
4747,Cars 2,PC (Microsoft Windows),3,NULL,75.0000,5,65.4221,10
4747,Cars 2,PlayStation 3,3,NULL,75.0000,5,65.4221,10
4747,Cars 2,Mac,3,NULL,75.0000,5,65.4221,10
4747,Cars 2,iOS,3,NULL,75.0000,5,65.4221,10
3994,Mat Hoffman's Pro BMX,PC (Microsoft Windows),4,NULL,NULL,NULL,69.9002,19
216,Neverwinter Nights,Linux,66,NULL,74.0000,2,82.8449,166
216,Neverwinter Nights,PC (Microsoft Windows),66,NULL,74.0000,2,82.8449,166
216,Neverwinter Nights,Mac,66,NULL,74.0000,2,82.8449,166
8492,Lisa,Linux,33,NULL,NULL,NULL,93.8523,91
8492,Lisa,PC (Microsoft Windows),33,NULL,NULL,NULL,93.8523,91
8492,Lisa,Mac,33,NULL,NULL,NULL,93.8523,91
19121,Guacamelee! Gold Edition,Linux,10,NULL,94.0000,2,89.5780,22
19121,Guacamelee! Gold Edition,PC (Microsoft Windows),10,NULL,94.0000,2,89.5780,22
19121,Guacamelee! Gold Edition,Mac,10,NULL,94.0000,2,89.5780,22
6968,DOOM 3: BFG Edition,PC (Microsoft Windows),30,NULL,71.3333,4,76.7992,56
6968,DOOM 3: BFG Edition,PlayStation 3,30,NULL,71.3333,4,76.7992,56
6968,DOOM 3: BFG Edition,Android,30,NULL,71.3333,4,76.7992,56
6968,DOOM 3: BFG Edition,PlayStation 4,30,NULL,71.3333,4,76.7992,56
6968,DOOM 3: BFG Edition,Xbox One,30,NULL,71.3333,4,76.7992,56
6968,DOOM 3: BFG Edition,Nintendo Switch,30,NULL,71.3333,4,76.7992,56
11075,NHL 16,PlayStation 3,4,1,78.7778,11,83.6037,18
11075,NHL 16,PlayStation 4,4,1,78.7778,11,83.6037,18
11075,NHL 16,Xbox One,4,1,78.7778,11,83.6037,18
1957,Alone in the Dark 2,Mac,5,NULL,NULL,NULL,30.3539,16
8804,SimFarm,PC (Microsoft Windows),4,NULL,NULL,NULL,79.9891,10
8804,SimFarm,Mac,4,NULL,NULL,NULL,79.9891,10
27910,Everything,Linux,22,1,72.0000,10,72.1559,39
27910,Everything,PC (Microsoft Windows),22,1,72.0000,10,72.1559,39
27910,Everything,Mac,22,1,72.0000,10,72.1559,39
27910,Everything,PlayStation 4,22,1,72.0000,10,72.1559,39
27910,Everything,Nintendo Switch,22,1,72.0000,10,72.1559,39
11561,Silence: The Whispered World 2,Linux,20,3,75.3333,4,75.3516,21
11561,Silence: The Whispered World 2,PC (Microsoft Windows),20,3,75.3333,4,75.3516,21
11561,Silence: The Whispered World 2,Mac,20,3,75.3333,4,75.3516,21
11561,Silence: The Whispered World 2,PlayStation 4,20,3,75.3333,4,75.3516,21
11561,Silence: The Whispered World 2,Xbox One,20,3,75.3333,4,75.3516,21
7644,Blood,PC (Microsoft Windows),25,NULL,NULL,NULL,81.0148,65
37137,Kirby Star Allies,Nintendo Switch,23,5,74.0833,13,71.3075,51
4215,True Crime: New York City,PC (Microsoft Windows),13,NULL,64.0000,4,66.7764,35
436,Shogun: Total War,PC (Microsoft Windows),15,NULL,90.0000,1,86.2095,43
139403,Jungles of Maxtheria,Linux,NULL,NULL,NULL,NULL,96.8080,20
139403,Jungles of Maxtheria,PC (Microsoft Windows),NULL,NULL,NULL,NULL,96.8080,20
139403,Jungles of Maxtheria,Mac,NULL,NULL,NULL,NULL,96.8080,20
15432,The King of Fighters 2001,Arcade,5,NULL,87.0000,1,66.4197,28
76428,MY HERO ONE'S JUSTICE,PC (Microsoft Windows),10,2,69.1667,7,69.8078,17
76428,MY HERO ONE'S JUSTICE,PlayStation 4,10,2,69.1667,7,69.8078,17
76428,MY HERO ONE'S JUSTICE,Xbox One,10,2,69.1667,7,69.8078,17
76428,MY HERO ONE'S JUSTICE,Nintendo Switch,10,2,69.1667,7,69.8078,17
7393,World of Tanks: Blitz,PC (Microsoft Windows),1,NULL,NULL,NULL,71.4256,13
7393,World of Tanks: Blitz,Android,1,NULL,NULL,NULL,71.4256,13
7393,World of Tanks: Blitz,iOS,1,NULL,NULL,NULL,71.4256,13
7393,World of Tanks: Blitz,Nintendo Switch,1,NULL,NULL,NULL,71.4256,13
9655,HuniePop,Linux,35,NULL,82.5000,3,79.7095,94
9655,HuniePop,PC (Microsoft Windows),35,NULL,82.5000,3,79.7095,94
9655,HuniePop,Mac,35,NULL,82.5000,3,79.7095,94
11765,the static speaks my name,Linux,6,NULL,NULL,NULL,62.6538,18
11765,the static speaks my name,PC (Microsoft Windows),6,NULL,NULL,NULL,62.6538,18
11765,the static speaks my name,Mac,6,NULL,NULL,NULL,62.6538,18
37092,Hidden Agenda,PlayStation 4,25,3,66.2500,6,73.4025,23
2137,The Crew,PC (Microsoft Windows),60,8,62.0000,18,66.1115,109
2137,The Crew,PlayStation 4,60,8,62.0000,18,66.1115,109
2137,The Crew,Xbox One,60,8,62.0000,18,66.1115,109
8201,Daikatana,PC (Microsoft Windows),7,NULL,50.0000,1,52.0540,18
14903,Assassin's Creed Chronicles: Russia,PC (Microsoft Windows),30,1,55.5000,10,66.2006,35
14903,Assassin's Creed Chronicles: Russia,PlayStation 4,30,1,55.5000,10,66.2006,35
14903,Assassin's Creed Chronicles: Russia,Xbox One,30,1,55.5000,10,66.2006,35
9707,Audiosurf 2,Linux,8,NULL,NULL,NULL,76.8799,26
9707,Audiosurf 2,PC (Microsoft Windows),8,NULL,NULL,NULL,76.8799,26
9707,Audiosurf 2,Mac,8,NULL,NULL,NULL,76.8799,26
1012,Gotham City Impostors,PC (Microsoft Windows),9,NULL,73.1429,8,69.7653,27
1012,Gotham City Impostors,PlayStation 3,9,NULL,73.1429,8,69.7653,27
98753,My Grandfather's Farm,PC (Microsoft Windows),9,NULL,NULL,NULL,96.3412,20
4463,World Heroes,Arcade,NULL,NULL,NULL,NULL,60.2184,14
4463,World Heroes,Nintendo Switch,NULL,NULL,NULL,NULL,60.2184,14
36847,NHL 18,PlayStation 4,4,1,76.1250,9,70.1819,12
36847,NHL 18,Xbox One,4,1,76.1250,9,70.1819,12
15428,The King of Fighters '97,Arcade,10,NULL,NULL,NULL,79.6136,47
37145,Valfaris,PC (Microsoft Windows),2,5,85.0000,4,78.6383,15
37145,Valfaris,PlayStation 4,2,5,85.0000,4,78.6383,15
37145,Valfaris,Xbox One,2,5,85.0000,4,78.6383,15
37145,Valfaris,Nintendo Switch,2,5,85.0000,4,78.6383,15
3619,Toy Story 2: Buzz Lightyear to the Rescue!,PC (Microsoft Windows),22,NULL,65.0000,1,77.0060,77
4105,Shadow the Hedgehog,PlayStation 3,14,NULL,46.0000,2,47.6374,71
7528,King's Quest VIII: The Mask of Eternity,PC (Microsoft Windows),5,NULL,NULL,NULL,84.8389,11
280,DOOM 3,Linux,99,NULL,86.0000,7,78.5035,293
280,DOOM 3,PC (Microsoft Windows),99,NULL,86.0000,7,78.5035,293
280,DOOM 3,Mac,99,NULL,86.0000,7,78.5035,293
280,DOOM 3,Xbox One,99,NULL,86.0000,7,78.5035,293
280,DOOM 3,Nintendo Switch,99,NULL,86.0000,7,78.5035,293
10760,Bloodstained: Ritual of the Night,PC (Microsoft Windows),58,29,82.4545,14,85.0301,106
10760,Bloodstained: Ritual of the Night,iOS,58,29,82.4545,14,85.0301,106
10760,Bloodstained: Ritual of the Night,PlayStation 4,58,29,82.4545,14,85.0301,106
10760,Bloodstained: Ritual of the Night,Xbox One,58,29,82.4545,14,85.0301,106
10760,Bloodstained: Ritual of the Night,Nintendo Switch,58,29,82.4545,14,85.0301,106
22179,Real Racing 3,Android,4,NULL,30.0000,1,81.8624,13
22179,Real Racing 3,iOS,4,NULL,30.0000,1,81.8624,13
8244,X-Men vs. Street Fighter,Arcade,7,NULL,NULL,NULL,77.4291,38
18688,Manual Samuel,Linux,10,NULL,61.0000,6,68.8673,19
18688,Manual Samuel,PC (Microsoft Windows),10,NULL,61.0000,6,68.8673,19
18688,Manual Samuel,Mac,10,NULL,61.0000,6,68.8673,19
18688,Manual Samuel,PlayStation 4,10,NULL,61.0000,6,68.8673,19
18688,Manual Samuel,Xbox One,10,NULL,61.0000,6,68.8673,19
18688,Manual Samuel,Nintendo Switch,10,NULL,61.0000,6,68.8673,19
26166,Dauntless,PC (Microsoft Windows),34,15,76.0000,8,67.0899,42
26166,Dauntless,PlayStation 4,34,15,76.0000,8,67.0899,42
26166,Dauntless,Xbox One,34,15,76.0000,8,67.0899,42
26166,Dauntless,Nintendo Switch,34,15,76.0000,8,67.0899,42
113345,NieR: Automata - Game of the YoRHa Edition,PC (Microsoft Windows),2,1,0.0000,2,88.9992,15
113345,NieR: Automata - Game of the YoRHa Edition,PlayStation 4,2,1,0.0000,2,88.9992,15
7279,Atelier Escha & Logy: Alchemists of the Dusk Sky,PlayStation 3,3,NULL,69.1111,10,NULL,NULL
25636,Nights of Azure 2: Bride of the New Moon,PC (Microsoft Windows),5,1,60.0000,10,70.0000,4
25636,Nights of Azure 2: Bride of the New Moon,PlayStation 4,5,1,60.0000,10,70.0000,4
25636,Nights of Azure 2: Bride of the New Moon,Nintendo Switch,5,1,60.0000,10,70.0000,4
45178,Metal Gear Solid: Peace Walker - HD Edition,PlayStation 3,4,NULL,NULL,NULL,85.7554,12
55038,Immortal: Unchained,PC (Microsoft Windows),23,4,45.3333,3,53.4094,14
55038,Immortal: Unchained,PlayStation 4,23,4,45.3333,3,53.4094,14
55038,Immortal: Unchained,Xbox One,23,4,45.3333,3,53.4094,14
27435,Dandara,Linux,9,NULL,69.2000,6,59.7315,19
27435,Dandara,PC (Microsoft Windows),9,NULL,69.2000,6,59.7315,19
27435,Dandara,Mac,9,NULL,69.2000,6,59.7315,19
27435,Dandara,Android,9,NULL,69.2000,6,59.7315,19
27435,Dandara,iOS,9,NULL,69.2000,6,59.7315,19
27435,Dandara,PlayStation 4,9,NULL,69.2000,6,59.7315,19
27435,Dandara,Xbox One,9,NULL,69.2000,6,59.7315,19
27435,Dandara,Nintendo Switch,9,NULL,69.2000,6,59.7315,19
10142,Home,PC (Microsoft Windows),2,NULL,70.0000,2,73.1618,17
10142,Home,Mac,2,NULL,70.0000,2,73.1618,17
10142,Home,iOS,2,NULL,70.0000,2,73.1618,17
10142,Home,PlayStation 4,2,NULL,70.0000,2,73.1618,17
14567,BlazeRush,Linux,2,NULL,67.0000,3,60.2005,10
14567,BlazeRush,PC (Microsoft Windows),2,NULL,67.0000,3,60.2005,10
14567,BlazeRush,PlayStation 3,2,NULL,67.0000,3,60.2005,10
14567,BlazeRush,Mac,2,NULL,67.0000,3,60.2005,10
14567,BlazeRush,PlayStation 4,2,NULL,67.0000,3,60.2005,10
14567,BlazeRush,Nintendo Switch,2,NULL,67.0000,3,60.2005,10
10791,Disney's Aladdin in Nasira's Revenge,PC (Microsoft Windows),4,NULL,NULL,NULL,69.8265,14
117525,Kingdom Hearts Dream Drop Distance HD,PlayStation 4,6,NULL,NULL,NULL,71.4064,21
117525,Kingdom Hearts Dream Drop Distance HD,Xbox One,6,NULL,NULL,NULL,71.4064,21
23907,Dead Rising: Triple Pack,PC (Microsoft Windows),1,NULL,72.1818,11,70.0000,1
23907,Dead Rising: Triple Pack,PlayStation 4,1,NULL,72.1818,11,70.0000,1
23907,Dead Rising: Triple Pack,Xbox One,1,NULL,72.1818,11,70.0000,1
11454,Persona 2: Eternal Punishment,PlayStation 3,14,NULL,NULL,NULL,79.7116,36
9600,Persona 4,PlayStation 3,112,NULL,92.7500,7,87.9172,213
3041,Shining Force,Linux,11,NULL,NULL,NULL,81.3272,32
3041,Shining Force,PC (Microsoft Windows),11,NULL,NULL,NULL,81.3272,32
3041,Shining Force,Mac,11,NULL,NULL,NULL,81.3272,32
3041,Shining Force,iOS,11,NULL,NULL,NULL,81.3272,32
123775,Tangle Tower,PC (Microsoft Windows),NULL,NULL,NULL,NULL,80.0247,10
123775,Tangle Tower,Mac,NULL,NULL,NULL,NULL,80.0247,10
123775,Tangle Tower,iOS,NULL,NULL,NULL,NULL,80.0247,10
123775,Tangle Tower,PlayStation 4,NULL,NULL,NULL,NULL,80.0247,10
123775,Tangle Tower,Xbox One,NULL,NULL,NULL,NULL,80.0247,10
123775,Tangle Tower,Nintendo Switch,NULL,NULL,NULL,NULL,80.0247,10
75848,Valkyria Chronicles 4,PlayStation 4,19,1,84.0909,13,80.1651,17
75848,Valkyria Chronicles 4,Xbox One,19,1,84.0909,13,80.1651,17
75848,Valkyria Chronicles 4,Nintendo Switch,19,1,84.0909,13,80.1651,17
13548,Utawarerumono: Mask of Deception,PC (Microsoft Windows),NULL,NULL,66.0000,3,80.0554,13
13548,Utawarerumono: Mask of Deception,PlayStation 3,NULL,NULL,66.0000,3,80.0554,13
13548,Utawarerumono: Mask of Deception,PlayStation 4,NULL,NULL,66.0000,3,80.0554,13
126290,Far Cry 6,PC (Microsoft Windows),21,31,81.5000,13,75.1868,28
126290,Far Cry 6,PlayStation 4,21,31,81.5000,13,75.1868,28
126290,Far Cry 6,Xbox One,21,31,81.5000,13,75.1868,28
1853,Tom Clancy's Rainbow Six: Vegas 2,PC (Microsoft Windows),29,NULL,82.0000,7,77.6137,111
1853,Tom Clancy's Rainbow Six: Vegas 2,PlayStation 3,29,NULL,82.0000,7,77.6137,111
991,Halo 4,PC (Microsoft Windows),129,NULL,87.5000,14,78.8760,391
991,Halo 4,Xbox One,129,NULL,87.5000,14,78.8760,391
1340,Dustforce DX,Linux,5,NULL,79.7500,8,79.8547,11
1340,Dustforce DX,PC (Microsoft Windows),5,NULL,79.7500,8,79.8547,11
1340,Dustforce DX,Mac,5,NULL,79.7500,8,79.8547,11
2910,Leisure Suit Larry 5: Passionate Patti Does a Little Undercover Work,Mac,6,NULL,NULL,NULL,60.0848,14
119260,Bleeding Edge,PC (Microsoft Windows),5,3,68.3750,9,58.7193,10
119260,Bleeding Edge,Xbox One,5,3,68.3750,9,58.7193,10
18940,Combat Arms,PC (Microsoft Windows),4,NULL,70.0000,2,79.9220,10
6452,Tales of Zestiria,PC (Microsoft Windows),26,NULL,76.9167,13,70.0359,63
6452,Tales of Zestiria,PlayStation 3,26,NULL,76.9167,13,70.0359,63
6452,Tales of Zestiria,PlayStation 4,26,NULL,76.9167,13,70.0359,63
11764,The Plan,Linux,5,NULL,41.6667,3,56.8872,24
11764,The Plan,PC (Microsoft Windows),5,NULL,41.6667,3,56.8872,24
11764,The Plan,Mac,5,NULL,41.6667,3,56.8872,24
135337,Bloodstained: Curse of the Moon 2,PC (Microsoft Windows),3,1,79.1667,7,86.2457,11
135337,Bloodstained: Curse of the Moon 2,PlayStation 4,3,1,79.1667,7,86.2457,11
135337,Bloodstained: Curse of the Moon 2,Xbox One,3,1,79.1667,7,86.2457,11
135337,Bloodstained: Curse of the Moon 2,Nintendo Switch,3,1,79.1667,7,86.2457,11
2911,Leisure Suit Larry 6: Shape Up or Slip Out!,PC (Microsoft Windows),8,NULL,NULL,NULL,70.6307,20
2911,Leisure Suit Larry 6: Shape Up or Slip Out!,Mac,8,NULL,NULL,NULL,70.6307,20
21646,Rivals of Aether,PC (Microsoft Windows),12,NULL,NULL,NULL,76.4669,17
21646,Rivals of Aether,Xbox One,12,NULL,NULL,NULL,76.4669,17
21646,Rivals of Aether,Nintendo Switch,12,NULL,NULL,NULL,76.4669,17
740,Halo: Combat Evolved,PC (Microsoft Windows),206,NULL,86.6667,4,83.5511,598
740,Halo: Combat Evolved,Mac,206,NULL,86.6667,4,83.5511,598
19464,NHL 17,PlayStation 4,2,1,79.7222,19,78.6928,18
19464,NHL 17,Xbox One,2,1,79.7222,19,78.6928,18
8967,Worms Battlegrounds,PlayStation 4,15,NULL,67.0000,5,75.2411,23
8967,Worms Battlegrounds,Xbox One,15,NULL,67.0000,5,75.2411,23
8925,Sunless Sea,Linux,35,1,85.0000,4,69.2309,53
8925,Sunless Sea,PC (Microsoft Windows),35,1,85.0000,4,69.2309,53
8925,Sunless Sea,Mac,35,1,85.0000,4,69.2309,53
8925,Sunless Sea,iOS,35,1,85.0000,4,69.2309,53
8262,Lethal League,Linux,12,NULL,62.5000,2,75.9638,34
8262,Lethal League,PC (Microsoft Windows),12,NULL,62.5000,2,75.9638,34
8262,Lethal League,Mac,12,NULL,62.5000,2,75.9638,34
8262,Lethal League,PlayStation 4,12,NULL,62.5000,2,75.9638,34
8262,Lethal League,Xbox One,12,NULL,62.5000,2,75.9638,34
3857,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",PC (Microsoft Windows),4,NULL,67.5000,4,55.8252,20
25871,Glass Masquerade,PC (Microsoft Windows),3,NULL,70.0000,2,71.5957,11
25871,Glass Masquerade,Mac,3,NULL,70.0000,2,71.5957,11
25871,Glass Masquerade,PlayStation 4,3,NULL,70.0000,2,71.5957,11
25871,Glass Masquerade,Xbox One,3,NULL,70.0000,2,71.5957,11
25871,Glass Masquerade,Nintendo Switch,3,NULL,70.0000,2,71.5957,11
22,System Shock 2,PC (Microsoft Windows),114,NULL,NULL,NULL,89.9187,234
22,System Shock 2,Mac,114,NULL,NULL,NULL,89.9187,234
9928,DiRT Rally,Linux,47,4,84.7692,15,82.7820,91
9928,DiRT Rally,PC (Microsoft Windows),47,4,84.7692,15,82.7820,91
9928,DiRT Rally,Mac,47,4,84.7692,15,82.7820,91
9928,DiRT Rally,PlayStation 4,47,4,84.7692,15,82.7820,91
9928,DiRT Rally,Xbox One,47,4,84.7692,15,82.7820,91
11565,JoJo's Bizarre Adventure: Eyes of Heaven,PlayStation 3,7,NULL,63.5000,10,89.7349,13
11565,JoJo's Bizarre Adventure: Eyes of Heaven,PlayStation 4,7,NULL,63.5000,10,89.7349,13
10239,Ark: Survival Evolved,Linux,166,5,68.8750,10,74.4448,119
10239,Ark: Survival Evolved,PC (Microsoft Windows),166,5,68.8750,10,74.4448,119
10239,Ark: Survival Evolved,Mac,166,5,68.8750,10,74.4448,119
10239,Ark: Survival Evolved,Android,166,5,68.8750,10,74.4448,119
10239,Ark: Survival Evolved,iOS,166,5,68.8750,10,74.4448,119
10239,Ark: Survival Evolved,PlayStation 4,166,5,68.8750,10,74.4448,119
10239,Ark: Survival Evolved,Xbox One,166,5,68.8750,10,74.4448,119
10239,Ark: Survival Evolved,Nintendo Switch,166,5,68.8750,10,74.4448,119
19839,BioShock: The Collection,PC (Microsoft Windows),58,8,84.2143,14,86.9840,47
19839,BioShock: The Collection,PlayStation 4,58,8,84.2143,14,86.9840,47
19839,BioShock: The Collection,Xbox One,58,8,84.2143,14,86.9840,47
19839,BioShock: The Collection,Nintendo Switch,58,8,84.2143,14,86.9840,47
86389,Far Cry 3: Classic Edition,PlayStation 4,9,1,80.0000,1,86.2631,14
86389,Far Cry 3: Classic Edition,Xbox One,9,1,80.0000,1,86.2631,14
89354,Supraland,PC (Microsoft Windows),2,NULL,80.0000,3,80.0791,23
89354,Supraland,PlayStation 4,2,NULL,80.0000,3,80.0791,23
89354,Supraland,Xbox One,2,NULL,80.0000,3,80.0791,23
89354,Supraland,Nintendo Switch,2,NULL,80.0000,3,80.0791,23
8792,Mount & Blade: With Fire and Sword,PC (Microsoft Windows),6,NULL,80.0000,3,69.0422,33
2021,Mount & Blade,PC (Microsoft Windows),20,NULL,65.2500,4,71.9236,84
126459,VALORANT,PC (Microsoft Windows),103,30,78.3333,7,72.6345,157
27519,Rogue Trooper: Redux,PC (Microsoft Windows),5,NULL,59.7500,11,70.1291,5
27519,Rogue Trooper: Redux,PlayStation 4,5,NULL,59.7500,11,70.1291,5
27519,Rogue Trooper: Redux,Xbox One,5,NULL,59.7500,11,70.1291,5
27519,Rogue Trooper: Redux,Nintendo Switch,5,NULL,59.7500,11,70.1291,5
2636,Dig Dug,Arcade,14,NULL,70.0000,1,76.9841,59
2361,Disney's 102 Dalmatians: Puppies to the Rescue,PC (Microsoft Windows),8,NULL,NULL,NULL,69.9014,24
6268,Pandemonium!,PC (Microsoft Windows),10,NULL,68.0000,2,75.9930,32
6268,Pandemonium!,PlayStation 3,10,NULL,68.0000,2,75.9930,32
6268,Pandemonium!,iOS,10,NULL,68.0000,2,75.9930,32
28010,God Eater 3,PC (Microsoft Windows),11,4,72.7500,12,59.9157,9
28010,God Eater 3,PlayStation 4,11,4,72.7500,12,59.9157,9
28010,God Eater 3,Nintendo Switch,11,4,72.7500,12,59.9157,9
18815,Ghostbusters,PC (Microsoft Windows),NULL,NULL,32.1667,13,30.0000,1
18815,Ghostbusters,PlayStation 4,NULL,NULL,32.1667,13,30.0000,1
18815,Ghostbusters,Xbox One,NULL,NULL,32.1667,13,30.0000,1
4243,The Incredible Machine,Mac,19,NULL,NULL,NULL,81.2808,34
8700,Little Fighter 2,PC (Microsoft Windows),5,NULL,60.0000,0,80.2255,20
689,F1 Challenge '99-'02,PC (Microsoft Windows),6,NULL,NULL,NULL,80.8261,14
37094,Shadow of the Colossus,PlayStation 4,221,18,93.2308,16,84.9174,235
12597,Owlboy,Linux,79,9,88.5385,17,80.5005,99
12597,Owlboy,PC (Microsoft Windows),79,9,88.5385,17,80.5005,99
12597,Owlboy,Mac,79,9,88.5385,17,80.5005,99
12597,Owlboy,PlayStation 4,79,9,88.5385,17,80.5005,99
12597,Owlboy,Xbox One,79,9,88.5385,17,80.5005,99
12597,Owlboy,Nintendo Switch,79,9,88.5385,17,80.5005,99
23322,The Legend of Heroes: Trails from Zero,PC (Microsoft Windows),2,NULL,NULL,NULL,87.8334,10
23322,The Legend of Heroes: Trails from Zero,PlayStation 4,2,NULL,NULL,NULL,87.8334,10
23322,The Legend of Heroes: Trails from Zero,Nintendo Switch,2,NULL,NULL,NULL,87.8334,10
27827,Assassin's Creed: Director's Cut Edition,PC (Microsoft Windows),8,NULL,80.0000,2,72.0812,20
21713,Castlevania: Lords of Shadow – Ultimate Edition,PC (Microsoft Windows),9,NULL,84.0000,2,80.1141,11
384,Final Fantasy XIII-2,PC (Microsoft Windows),46,NULL,74.7273,14,71.7378,123
384,Final Fantasy XIII-2,PlayStation 3,46,NULL,74.7273,14,71.7378,123
384,Final Fantasy XIII-2,Xbox One,46,NULL,74.7273,14,71.7378,123
135913,Shin Megami Tensei III: Nocturne - HD Remaster,PC (Microsoft Windows),NULL,NULL,81.2500,10,NULL,NULL
135913,Shin Megami Tensei III: Nocturne - HD Remaster,PlayStation 4,NULL,NULL,81.2500,10,NULL,NULL
135913,Shin Megami Tensei III: Nocturne - HD Remaster,Nintendo Switch,NULL,NULL,81.2500,10,NULL,NULL
946,Football Manager 2008,PC (Microsoft Windows),7,NULL,80.0000,3,80.2819,30
946,Football Manager 2008,Mac,7,NULL,80.0000,3,80.2819,30
9103,Elasto Mania,PC (Microsoft Windows),10,NULL,NULL,NULL,91.6955,30
9103,Elasto Mania,iOS,10,NULL,NULL,NULL,91.6955,30
18009,Fortified,PC (Microsoft Windows),2,NULL,69.0000,10,67.5000,7
18009,Fortified,Xbox One,2,NULL,69.0000,10,67.5000,7
115282,TETRIS 99,Nintendo Switch,4,NULL,84.0000,4,81.8649,63
1832,Army of Two: The Devil's Cartel,PlayStation 3,8,NULL,56.0000,14,60.7492,29
79392,Mobile Legends: Bang Bang,Android,10,NULL,NULL,NULL,57.0970,13
79392,Mobile Legends: Bang Bang,iOS,10,NULL,NULL,NULL,57.0970,13
24,X-COM: UFO Defense,PC (Microsoft Windows),39,NULL,85.0000,3,88.5047,88
20640,Shin Megami Tensei Devil Summoner: Raidou Kuzunoha vs The Soulless Army,PlayStation 3,5,NULL,60.0000,1,79.9768,12
18061,Candy Crush Soda Saga,iOS,26,NULL,NULL,NULL,48.3852,12
20734,Devil May Cry HD Collection,PC (Microsoft Windows),24,1,81.5000,4,89.8343,28
